time,seconds_elapsed,bpm
1781639285586000000,442.0599997558594,103
1781639286591000000,443.065,103
1781639287597000000,444.071,103
1781639288602000000,445.07599975585936,103
1781639289608000000,446.082,103
1781639290613000000,447.087,103
1781639291619000000,448.093,103
1781639292625000000,449.099,103
1781639293630000000,450.10400024414065,103
1781639294636000000,451.11,103
1781639295642000000,452.1159997558594,103
1781639296648000000,453.122,104
1781639297653000000,454.127,104
1781639298658000000,455.1319997558594,104
1781639299664000000,456.138,104
1781639300670000000,457.1440002441406,104
1781639301675000000,458.149,103
1781639302681000000,459.155,103
1781639303686000000,460.16000024414063,103
1781639304692000000,461.166,103
1781639305698000000,462.17199975585936,103
1781639306704000000,463.178,103
1781639307709000000,464.183,102
1781639308715000000,465.189,102
1781639309720000000,466.194,102
1781639310726000000,467.2000002441406,102
1781639311732000000,468.206,102
1781639312737000000,469.211,102
1781639313743000000,470.217,102
1781639314749000000,471.223,102
1781639315754000000,472.2279997558594,102
1781639316760000000,473.234,102
1781639317766000000,474.2400002441406,102
1781639318772000000,475.246,102
1781639319778000000,476.2519997558594,101
1781639320784000000,477.258,101
1781639321789000000,478.263,101
1781639322795000000,479.269,101
1781639323801000000,480.275,101
1781639324807000000,481.281,101
1781639325813000000,482.287,101
1781639326818000000,483.29199975585936,100
1781639327824000000,484.298,100
1781639328830000000,485.30400024414064,100
1781639329836000000,486.31,100
1781639330842000000,487.31599975585937,100
1781639331847000000,488.321,101
1781639332853000000,489.327,101
1781639333858000000,490.3319997558594,101
1781639334864000000,491.338,101
1781639335869000000,492.343,101
1781639336875000000,493.349,102
1781639337880000000,494.354,101
1781639338885000000,495.359,101
1781639339891000000,496.365,101
1781639340897000000,497.371,101
1781639341902000000,498.37600024414064,101
1781639342907000000,499.381,101
1781639343913000000,500.387,101
1781639344919000000,501.393,101
1781639345924000000,502.398,102
1781639346930000000,503.4039997558594,102
1781639347935000000,504.409,102
1781639348941000000,505.415,102
1781639349947000000,506.421,101
1781639350952000000,507.426,101
1781639351958000000,508.4320002441406,101
1781639352964000000,509.438,101
1781639353970000000,510.44399975585935,101
1781639354975000000,511.449,101
1781639355980000000,512.454,101
1781639356986000000,513.4599997558594,101
1781639357991000000,514.465,101
1781639358997000000,515.471,101
1781639360002000000,516.4759997558593,101
1781639361008000000,517.482,101
1781639362014000000,518.4880002441406,101
1781639363020000000,519.494,101
1781639364025000000,520.499,101
1781639365030000000,521.5040002441406,101
1781639366036000000,522.51,101
1781639367041000000,523.515,101
1781639368046000000,524.5200002441406,102
1781639369051000000,525.525,102
1781639370057000000,526.531,102
1781639371062000000,527.5360002441406,103
1781639372067000000,528.541,103
1781639373072000000,529.546,103
1781639374077000000,530.551,102
1781639375083000000,531.557,102
1781639376088000000,532.562,102
1781639377094000000,533.5680002441406,101
1781639378099000000,534.573,101
1781639379105000000,535.579,101
1781639380110000000,536.5840002441406,101
1781639381116000000,537.59,101
1781639382122000000,538.5959997558593,101
1781639383127000000,539.601,102
1781639384133000000,540.607,102
1781639385139000000,541.613,102
1781639386144000000,542.618,103
1781639387150000000,543.6240002441406,103
1781639388156000000,544.63,103
1781639389162000000,545.6359997558594,103
1781639390168000000,546.642,103
1781639391174000000,547.6480002441406,103
1781639392180000000,548.654,103
1781639393186000000,549.6599997558594,102
1781639394191000000,550.665,102
1781639395197000000,551.671,102
1781639396203000000,552.677,102
1781639397209000000,553.683,102
1781639398215000000,554.689,102
1781639399221000000,555.695,102
1781639400227000000,556.701,102
1781639401232000000,557.706,101
1781639402239000000,558.713,101
1781639403244000000,559.718,102
1781639404250000000,560.7239997558594,102
1781639405255000000,561.729,102
1781639406261000000,562.735,102
1781639407267000000,563.741,102
1781639408272000000,564.746,102
1781639409278000000,565.7520002441406,102
1781639410284000000,566.758,101
1781639411290000000,567.7639997558593,101
1781639412296000000,568.77,101
1781639413301000000,569.775,102
1781639414308000000,570.782,102
1781639415314000000,571.7879997558593,102
1781639416320000000,572.794,102
1781639417326000000,573.8000002441406,102
1781639418332000000,574.806,102
1781639419338000000,575.8119997558593,102
1781639420345000000,576.819,102
1781639421351000000,577.825,102
1781639422357000000,578.831,101
1781639423363000000,579.837,101
1781639424369000000,580.843,101
1781639425375000000,581.849,101
1781639426381000000,582.855,101
1781639427387000000,583.861,102
1781639428393000000,584.867,102
1781639429399000000,585.873,102
1781639430404000000,586.878,102
1781639431409000000,587.883,102
1781639432414000000,588.8880002441406,102
1781639433419000000,589.893,102
1781639434425000000,590.899,102
1781639435430000000,591.9040002441407,102
1781639436435000000,592.909,102
1781639437440000000,593.914,102
1781639438446000000,594.9200002441406,102
1781639441462000000,597.9360002441406,102
1781639442468000000,598.942,102
1781639447492000000,603.966,102
1781639448498000000,604.9719997558594,102
1781639453526000000,610.0000002441407,101
1781639457549000000,614.023,101
1781639458554000000,615.0279997558594,101
1781639460565000000,617.039,101
1781639461571000000,618.045,101
1781639462577000000,619.051,101
1781639463583000000,620.057,101
1781639464589000000,621.063,101
1781639465594000000,622.0679997558593,101
1781639466600000000,623.074,101
1781639467606000000,624.0800002441406,101
1781639468612000000,625.086,101
1781639469618000000,626.0919997558593,101
1781639470624000000,627.098,101
1781639471629000000,628.103,101
1781639472635000000,629.109,101
1781639473641000000,630.115,101
1781639474646000000,631.1200002441407,102
1781639475651000000,632.125,101
1781639476657000000,633.131,101
1781639477663000000,634.137,101
1781639478668000000,635.142,101
1781639479674000000,636.1479997558594,101
1781639480680000000,637.154,101
1781639481685000000,638.159,101
1781639482691000000,639.165,101
1781639483697000000,640.171,101
1781639484702000000,641.1760002441406,101
1781639485708000000,642.182,101
1781639486714000000,643.1879997558593,101
1781639487719000000,644.193,101
1781639488726000000,645.2000002441406,101
1781639489732000000,646.206,101
1781639490737000000,647.211,101
1781639491743000000,648.217,101
1781639492749000000,649.223,100
1781639493754000000,650.2279997558594,101
1781639494760000000,651.234,101
1781639495766000000,652.2400002441407,101
1781639496772000000,653.246,101
1781639497779000000,654.253,101
1781639498785000000,655.259,101
1781639499791000000,656.265,101
1781639500797000000,657.271,101
1781639501803000000,658.277,102
1781639502809000000,659.283,102
1781639503816000000,660.29,102
1781639504822000000,661.2960002441406,102
1781639505827000000,662.301,102
1781639506833000000,663.307,102
1781639507839000000,664.313,103
1781639508845000000,665.319,103
1781639509850000000,666.3239997558594,103
1781639510856000000,667.33,103
1781639511862000000,668.3360002441407,103
1781639512868000000,669.342,103
1781639513873000000,670.347,103
1781639514879000000,671.353,103
1781639515885000000,672.359,103
1781639516891000000,673.365,104
1781639517897000000,674.371,104
1781639518903000000,675.377,104
1781639519907000000,676.381,104
1781639520912000000,677.386,104
1781639521919000000,678.393,104
1781639522925000000,679.399,104
1781639523930000000,680.4039997558593,104
1781639524936000000,681.41,104
1781639525940000000,682.414,104
1781639526946000000,683.4199997558594,104
1781639527952000000,684.426,104
1781639528958000000,685.4320002441407,104
1781639529963000000,686.437,104
1781639530969000000,687.443,104
1781639531974000000,688.4480002441406,104
1781639532980000000,689.454,103
1781639533986000000,690.4599997558594,103
1781639534992000000,691.466,103
1781639535997000000,692.471,102
1781639537003000000,693.477,102
1781639538009000000,694.483,102
1781639539015000000,695.489,103
1781639540020000000,696.494,103
1781639541026000000,697.4999997558593,103
1781639542031000000,698.505,103
1781639543037000000,699.511,104
1781639544043000000,700.517,104
1781639545048000000,701.522,104
1781639546053000000,702.527,104
1781639547059000000,703.533,104
1781639548065000000,704.539,104
1781639549070000000,705.5440002441406,104
1781639550076000000,706.55,104
1781639551081000000,707.555,104
1781639552087000000,708.561,104
1781639553093000000,709.567,104
1781639554098000000,710.5719997558593,104
1781639555102000000,711.5760002441406,104
1781639556108000000,712.582,104
1781639557114000000,713.5879997558594,104
1781639558119000000,714.593,104
1781639559124000000,715.598,105
1781639560130000000,716.6039997558594,105
1781639561135000000,717.609,105
1781639562141000000,718.615,105
1781639563146000000,719.6199997558593,105
1781639564152000000,720.626,105
1781639565158000000,721.6320002441406,105
1781639566164000000,722.638,104
1781639567170000000,723.6439997558593,104
1781639568175000000,724.649,104
1781639569181000000,725.655,104
1781639570187000000,726.661,103
1781639571192000000,727.666,103
1781639572198000000,728.6720002441406,103
1781639574209000000,730.683,103
1781639575215000000,731.689,104
1781639576221000000,732.695,104
1781639577227000000,733.701,103
1781639578233000000,734.707,103
1781639579238000000,735.7120002441407,103
1781639580244000000,736.718,103
1781639581250000000,737.7239997558594,102
1781639582256000000,738.73,102
1781639583262000000,739.7360002441407,102
1781639584268000000,740.742,102
1781639585273000000,741.747,101
1781639586279000000,742.753,101
1781639587285000000,743.759,101
1781639588291000000,744.765,101
1781639589297000000,745.771,101
1781639590303000000,746.777,101
1781639591309000000,747.783,101
1781639592315000000,748.789,101
1781639593320000000,749.794,101
1781639594326000000,750.8000002441406,101
1781639595332000000,751.806,101
1781639596338000000,752.8119997558593,101
1781639597344000000,753.818,101
1781639598350000000,754.8240002441406,101
1781639599356000000,755.83,101
1781639600362000000,756.8359997558593,101
1781639601369000000,757.843,101
1781639602375000000,758.849,101
1781639603380000000,759.854,101
1781639604386000000,760.8599997558593,101
1781639605392000000,761.866,101
1781639606398000000,762.8720002441406,101
1781639607405000000,763.879,101
1781639608411000000,764.885,101
1781639609417000000,765.891,101
1781639610423000000,766.897,101
1781639611429000000,767.903,101
1781639612435000000,768.909,101
1781639613441000000,769.915,101
1781639614446000000,770.9200002441406,101
1781639615453000000,771.927,101
1781639616459000000,772.933,101
1781639617465000000,773.939,101
1781639618471000000,774.945,101
1781639619477000000,775.951,101
1781639620484000000,776.958,101
1781639621490000000,777.9639997558594,101
1781639622496000000,778.97,101
1781639623503000000,779.977,101
1781639624509000000,780.983,101
1781639625516000000,781.99,101
1781639626522000000,782.9959997558594,101
1781639627528000000,784.002,101
1781639628535000000,785.009,101
1781639629541000000,786.015,101
1781639630547000000,787.021,101
1781639631554000000,788.0279997558594,101
1781639632560000000,789.034,100
